CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Predicted
0.0669560549809753,2.0,1.0,0.10281024149414371,1.7244635794717436,-1.2258476714090278,2,1,1,-0.8190139351429276,0,0
0.035915727847997285,0.0,0.0,-0.18325053060976135,-0.004425957213915414,-1.2258476714090278,1,0,1,-0.4972899463216601,0,0
-0.936681188985314,2.0,0.0,-1.0414328469214764,-1.3875375865624426,-1.2258476714090278,2,1,1,0.36152567474745073,0,0
0.615335167663587,1.0,0.0,-1.4228472097266833,-1.0417596792253108,0.5436643848686011,2,0,0,-1.4651591206945203,1,0
0.08764960640296066,0.0,1.0,1.4377605113123673,1.03290776479748,0.9127539562324694,1,1,0,-0.7529861603283855,0,0
-1.7747700215757207,1.0,0.0,-1.518200800427985,1.378685672134612,0.7547104758105498,1,0,1,-0.08593574416401178,0,0
0.25319801777884343,2.0,1.0,-0.6600184841162697,1.7244635794717436,-1.2258476714090278,2,1,0,1.5903181967577682,0,0
-0.9573747404072994,1.0,1.0,-1.23214002832408,-1.3875375865624426,1.1598402067954685,2,1,1,-1.3159860125998475,0,0
0.2945851206228141,2.0,0.0,-0.3739577120123647,1.03290776479748,0.6843069126940131,1,0,0,0.3672530899302654,0,0
-1.1436167032051676,2.0,1.0,-0.18325053060976135,-1.7333154938995745,0.7106389716848063,1,1,0,-1.2490927872171036,0,0
0.2635447934898361,2.0,0.0,-0.8507256655188732,-0.004425957213915414,-1.2258476714090278,2,0,0,1.3733196389492017,0,0
0.6877625976405357,0.0,1.0,-0.08789693990845966,0.6871298574603482,-1.2258476714090278,2,1,1,1.0170793530543452,0,0
0.9050448875713819,2.0,1.0,-0.3739577120123647,-0.695981771888179,-1.2258476714090278,1,1,1,-1.468318702133988,0,0
0.8326174575944332,0.0,1.0,-0.18325053060976135,1.03290776479748,-1.2258476714090278,2,1,1,1.2215444407796698,0,0
0.8222706818834405,0.0,1.0,-1.518200800427985,1.03290776479748,-1.2258476714090278,2,1,0,1.446665574736776,0,0
0.8636577847274112,0.0,0.0,0.10281024149414371,1.378685672134612,1.6095850814375687,1,1,1,-1.5179034378227154,0,0
-1.2988183388700576,0.0,0.0,-1.3274936190253817,0.3413519501232164,-1.2258476714090278,2,1,0,-0.18299488640831413,0,0
0.8222706818834405,1.0,0.0,-0.18325053060976135,-0.004425957213915414,0.7623637408179958,1,1,0,0.3217213825404434,0,0
-1.3091651145810503,0.0,1.0,1.0563461485071606,-0.35020386455104724,-1.2258476714090278,2,1,1,-1.1867932141671287,1,0
0.44978675628770426,0.0,1.0,-0.18325053060976135,1.7244635794717436,1.0794190595772102,1,0,1,-1.1609510723464267,0,0
0.2738915692008288,0.0,0.0,1.6284676927149706,-1.7333154938995745,0.6968195970980449,1,0,0,1.0126594168392442,1,1
-1.0608424975172261,1.0,1.0,0.9609925578058589,1.378685672134612,0.5120981926768284,1,0,0,0.46833152581198395,1,0
-2.1265603957494714,1.0,0.0,-0.4693113027136664,0.6871298574603482,0.8750205325637637,2,1,1,-0.5124928019127317,0,0
-1.7230361430207572,1.0,1.0,0.10281024149414371,0.6871298574603482,0.4874730207761948,2,0,0,0.31223237871158777,0,0
-0.7193988990544679,0.0,0.0,-1.1367864376227783,-0.004425957213915414,0.413054186085032,2,1,0,1.644849233714831,0,0
-1.3402054417140283,0.0,1.0,-0.3739577120123647,0.3413519501232164,0.31954770586432507,1,1,0,-1.5580857669064097,0,0
-0.4400359548576657,2.0,1.0,0.5795781950006521,-0.35020386455104724,-1.2258476714090278,2,0,0,-1.102336750229123,1,0
0.7291497004845064,2.0,0.0,-0.6600184841162697,1.7244635794717436,-1.2258476714090278,1,1,0,0.626520830804642,1,0
-0.15032623494987085,2.0,1.0,0.5795781950006521,-0.695981771888179,-1.2258476714090278,2,1,1,1.0324468824826856,0,0
2.063883767202561,0.0,0.0,-1.1367864376227783,0.6871298574603482,-0.5261308652594849,2,1,1,-1.6878590101847502,0,0
-0.6987053476324826,0.0,1.0,0.10281024149414371,-0.695981771888179,-1.2258476714090278,2,1,0,-0.910527029482421,0,0
-0.06755202926192945,2.0,0.0,-0.7553720748175714,-0.004425957213915414,0.15258465856647596,1,1,1,-0.4550230238259495,0,0
-1.4850603016679258,2.0,1.0,0.6749317857019538,0.3413519501232164,0.26120646539375914,1,1,1,-0.8462522398352578,0,0
-1.6195683859108305,1.0,0.0,-0.08789693990845966,0.6871298574603482,1.5778969229476172,1,1,0,-1.0434429868694846,0,0
-1.0504957218062334,1.0,1.0,0.5795781950006521,0.3413519501232164,0.7653752345667374,1,1,1,0.8048024306241975,0,0
-1.0711892732282189,1.0,1.0,1.0563461485071606,-0.695981771888179,0.07699632574414937,3,0,1,1.3503739829863541,1,0
1.3603030188550596,2.0,0.0,0.1981638321954454,-0.35020386455104724,-1.2258476714090278,1,1,0,0.5712919732467768,0,0
-0.30552787061476094,0.0,1.0,-1.23214002832408,-1.0417596792253108,-0.020007429893869614,1,0,1,-0.9715206885747514,0,0
1.8983353558266787,0.0,1.0,-1.518200800427985,-0.35020386455104724,0.877787452631793,1,1,0,-1.3892236149126398,0,0
0.6463754947965651,1.0,0.0,2.105235646221479,-0.35020386455104724,1.1706112252831842,2,1,0,0.4099176988735305,0,1
0.6360287190855723,2.0,1.0,0.5795781950006521,0.3413519501232164,0.585129881098946,1,0,0,1.7094855406879519,0,0
-0.5331569362565998,2.0,1.0,-0.4693113027136664,-1.0417596792253108,0.40101061515638975,1,0,0,1.7030787372451481,0,0
-0.13997945923887817,0.0,1.0,-0.5646648934149681,-1.7333154938995745,0.8938334734479991,2,0,1,-0.44345133937516196,0,0
2.063883767202561,1.0,0.0,-0.3739577120123647,-1.0417596792253108,0.0712542934644172,1,0,0,-1.520678026785189,1,0
-1.4333264231129623,0.0,0.0,-0.8507256655188732,0.3413519501232164,-1.2258476714090278,2,1,0,-0.19585109634580208,0,0
-0.5745440391005705,2.0,1.0,-0.27860412131106305,0.3413519501232164,0.14877212991852135,1,1,1,-1.3091738715491519,0,0
-1.2884715631590649,0.0,0.0,-0.27860412131106305,-1.7333154938995745,-1.2258476714090278,2,1,0,-0.04038786500347583,0,0
-0.1710197863718562,1.0,0.0,1.9145284648188758,-0.695981771888179,0.3083801767042098,1,0,0,-0.037400956341630424,1,1
1.598278860207891,2.0,1.0,-1.23214002832408,-1.0417596792253108,-1.2258476714090278,2,1,1,-1.3050121619954493,0,0
1.5775853087859057,0.0,1.0,-1.0414328469214764,-0.695981771888179,-1.2258476714090278,2,1,0,1.0357542704286777,0,0
1.2878755888781108,0.0,1.0,-1.0414328469214764,1.378685672134612,0.5558491546260161,1,1,0,0.856247789395055,0,0
-0.5538504876785851,0.0,1.0,0.5795781950006521,0.6871298574603482,-1.2258476714090278,2,0,0,1.1766477796978796,0,0
0.025568952137004615,0.0,0.0,-0.6600184841162697,-0.35020386455104724,0.1167905150659324,1,0,1,-1.324513056906241,0,0
-0.22275366492681956,0.0,0.0,-0.5646648934149681,0.3413519501232164,-1.2258476714090278,2,1,1,-0.7122625116507968,0,0
-0.4503827305686584,0.0,0.0,0.8656389671045572,-0.35020386455104724,0.5703241982349225,3,1,0,1.277710043808884,1,1
-0.005471374995973408,2.0,0.0,-0.6600184841162697,-0.35020386455104724,0.04750756739863469,1,1,1,0.3170799104555635,0,0
0.01522217642601194,0.0,0.0,-0.6600184841162697,-1.0417596792253108,-1.2258476714090278,2,1,0,-0.7905410113961,0,0
-0.4917698334126291,1.0,1.0,-0.3739577120123647,-1.3875375865624426,0.7520208064070703,1,1,0,0.9120817841796319,1,0
0.9257384389933673,0.0,0.0,-0.18325053060976135,0.6871298574603482,-1.2258476714090278,2,1,1,1.6377077449895976,0,0
0.6877625976405357,1.0,0.0,-1.0414328469214764,1.378685672134612,0.09635899646117822,2,0,0,-1.0372985834482635,0,0
-2.1265603957494714,0.0,1.0,-0.18325053060976135,-0.695981771888179,-1.2258476714090278,2,1,1,1.389766329765178,0,0
0.8946981118603892,1.0,0.0,0.10281024149414371,-1.0417596792253108,1.3783299281613954,2,1,0,0.8571226300236714,0,0
-0.967721516118292,1.0,1.0,1.7238212834162723,-1.3875375865624426,0.6980966371294433,1,1,0,0.5613258152368591,1,1
0.584294840530609,2.0,0.0,-0.3739577120123647,-0.695981771888179,-0.3175196126906538,1,1,0,-1.427686345710429,1,0
0.36701255059976284,2.0,1.0,-1.6135543911292867,1.03290776479748,-1.2258476714090278,2,0,0,0.734539390782706,0,0
-1.2056973574711236,0.0,1.0,-0.9460792562201749,0.6871298574603482,1.576522758636722,1,1,1,-0.3636375647520901,0,0
-1.4540199745349478,1.0,1.0,-0.7553720748175714,-1.7333154938995745,0.5962523740832555,1,1,0,-1.1649035922208955,1,0
0.05660927926998263,0.0,1.0,-0.3739577120123647,0.3413519501232164,-1.2258476714090278,2,1,0,-1.7146418969469774,0,0
0.025568952137004615,2.0,1.0,1.533114102013669,0.6871298574603482,-1.2258476714090278,2,1,1,-1.0107045412343718,0,0
0.07730283069196799,0.0,0.0,-0.9460792562201749,1.03290776479748,-1.2258476714090278,2,0,1,0.5281187360310603,0,0
-0.84356020758638,2.0,0.0,1.1516997392084622,-0.695981771888179,-1.2258476714090278,3,1,0,-0.43481683104402474,1,0
1.029206196103294,2.0,1.0,-1.6135543911292867,-0.695981771888179,0.7243601000944535,1,1,0,0.4965100537758168,1,0
-1.4022860959799843,1.0,1.0,2.0098820555201775,1.378685672134612,0.5966807787022221,1,1,0,-1.4200901346151233,1,1
-0.23310044063781224,2.0,1.0,0.38887101359804876,-0.695981771888179,1.73799123221514,1,1,0,0.3972922409762283,0,0
-0.8642537590083653,2.0,0.0,0.5795781950006521,-1.3875375865624426,1.2955452632043034,1,1,0,-0.6589791354988073,0,1
-0.12963268352788548,1.0,0.0,-0.5646648934149681,-0.004425957213915414,0.8470288664538527,1,1,1,-0.7565091718838954,1,0
-0.6676650204995045,2.0,0.0,-1.0414328469214764,-1.0417596792253108,-1.2258476714090278,2,1,1,-0.13951003829884273,0,0
0.615335167663587,0.0,0.0,-0.7553720748175714,-1.3875375865624426,-1.2258476714090278,2,1,0,-1.391275517003213,0,0
-1.6816490401767865,0.0,1.0,0.38887101359804876,1.7244635794717436,0.5812269595572028,1,1,1,-1.247804088370219,0,0
-1.4229796474019698,2.0,0.0,-0.7553720748175714,-0.004425957213915414,1.5765477609264935,1,1,0,-0.2756436563879375,0,0
-1.795463572997706,2.0,1.0,-0.7553720748175714,1.378685672134612,-1.2258476714090278,2,0,1,1.4601705682929023,0,0
-1.7126893673097645,1.0,1.0,-0.4693113027136664,-0.695981771888179,0.9163074868017668,1,1,0,-0.5195904703560309,0,0
-0.2434472163488049,1.0,1.0,-1.518200800427985,-0.004425957213915414,1.7270647507717947,1,1,0,0.05232315759889545,0,0
-0.7711327776094312,0.0,1.0,0.10281024149414371,1.378685672134612,-1.2258476714090278,2,1,0,0.21518801711793797,1,0
-1.3712457688470063,0.0,0.0,-0.08789693990845966,1.7244635794717436,0.13268684268568698,1,1,1,1.0809639335242842,0,0
-0.026164926417958756,1.0,1.0,-0.4693113027136664,-0.695981771888179,0.2973644242646935,2,1,1,0.8166853781887243,0,0
-0.9470279646963067,0.0,1.0,-0.4693113027136664,-1.0417596792253108,0.9761185734229292,2,1,0,-1.5721958976892472,0,0
-0.1606730106608635,0.0,0.0,-1.1367864376227783,1.03290776479748,0.8171528931590587,1,1,1,0.9185880527068256,1,0
-1.2470844603150943,0.0,0.0,0.8656389671045572,-1.7333154938995745,-1.2258476714090278,1,1,0,-0.26099411880129014,0,0
0.9774723175483306,0.0,1.0,0.7702853764032556,-0.004425957213915414,-1.2258476714090278,2,0,0,0.7946681209768571,0,0
-0.6055843662335485,0.0,1.0,1.4377605113123673,1.03290776479748,-1.2258476714090278,1,1,1,-1.2407491968688078,1,0
1.3292626917220816,2.0,0.0,-0.08789693990845966,0.6871298574603482,-1.2258476714090278,2,1,1,0.6686528146543964,0,0
0.3049318963338068,2.0,0.0,-0.7553720748175714,1.378685672134612,0.6946126642124583,2,1,1,0.018242107214518653,0,0
-0.9159876375633287,0.0,1.0,-0.08789693990845966,-0.004425957213915414,-1.2258476714090278,1,1,0,0.2714416084910362,0,0
-1.0091086189622627,2.0,1.0,0.1981638321954454,0.3413519501232164,1.0976752187007683,1,1,1,-1.4040804293884368,0,0
-0.750439226187446,0.0,0.0,-0.3739577120123647,-1.0417596792253108,-1.2258476714090278,2,0,1,-1.2815749189809023,0,0
0.8119239061724478,2.0,0.0,0.5795781950006521,0.6871298574603482,0.23407866044966633,2,1,0,-0.5035353798373409,0,0
-0.9470279646963067,0.0,0.0,-0.7553720748175714,-0.695981771888179,0.8107287471276159,1,0,1,1.0581474778371396,0,0
1.4327304488320083,1.0,1.0,0.0074566507928420294,0.6871298574603482,0.7747916418163288,2,1,1,0.42291510749725103,0,0
0.5429077376866382,0.0,0.0,0.5795781950006521,0.6871298574603482,-1.2258476714090278,2,1,1,-0.5435544262038275,0,0
0.2842383449118215,0.0,0.0,-0.6600184841162697,-0.004425957213915414,-1.2258476714090278,2,1,0,-0.17051253998732896,0,0
-1.5161006288009038,0.0,0.0,-0.6600184841162697,1.03290776479748,2.0863747406000344,1,0,0,-1.4573425909594897,0,0
-2.4473104427902443,0.0,1.0,-0.08789693990845966,1.03290776479748,-1.2258476714090278,1,0,1,-0.39001998282664047,1,0
0.05660927926998263,0.0,0.0,0.8656389671045572,1.378685672134612,-1.2258476714090278,2,1,1,-0.2582202253988472,1,0
-0.336568197747739,0.0,0.0,0.6749317857019538,0.3413519501232164,1.1816438061869694,1,1,0,0.35783468544452635,1,1
-0.8228666561643946,0.0,0.0,-0.3739577120123647,1.03290776479748,-1.2258476714090278,2,0,0,-0.2698965916342554,0,0
1.505157878808957,2.0,1.0,0.1981638321954454,1.03290776479748,0.4974683271966458,1,1,0,-1.4185917244189818,0,0
-0.4710762819906437,0.0,0.0,2.200589236922781,-0.35020386455104724,0.554218075760612,2,0,1,0.4446497934466452,0,1
-0.41934240343568036,2.0,1.0,0.6749317857019538,-0.004425957213915414,0.24700837022539723,1,1,0,-0.794607081445581,0,0
-0.781479553320424,0.0,0.0,1.7238212834162723,1.03290776479748,0.9848826773432295,1,1,1,-0.27153115770640707,0,0
-0.38830207630270236,2.0,1.0,-0.4693113027136664,1.03290776479748,0.6541325146328458,1,1,0,0.6837327300100411,0,0
-1.567834507355867,0.0,0.0,-1.7089079818305883,-0.695981771888179,1.6031146170616135,1,1,1,0.9360495656075971,0,0
-1.567834507355867,0.0,1.0,-0.3739577120123647,1.7244635794717436,-1.2258476714090278,2,1,0,-1.5540150018267216,0,0
-1.5264474045118965,0.0,1.0,-0.6600184841162697,-0.35020386455104724,-1.2258476714090278,2,1,1,0.9206907306796405,0,0
1.3603030188550596,0.0,1.0,-0.6600184841162697,1.378685672134612,-1.2258476714090278,1,1,1,-0.21776714957320184,0,0
-0.1710197863718562,1.0,1.0,-0.18325053060976135,-0.695981771888179,0.5600974603629985,2,1,1,1.1640588387021888,0,0
1.2257949346121548,0.0,1.0,-0.9460792562201749,-1.0417596792253108,0.7576275698882959,2,1,0,-0.26461850823127475,0,0
0.13938348495792402,0.0,0.0,-0.4693113027136664,0.6871298574603482,0.279425922438102,1,0,0,1.3880550781996412,0,0
1.153367504635206,1.0,1.0,-0.3739577120123647,-1.3875375865624426,0.656672651110962,1,0,1,1.3610586545079881,1,0
-0.8642537590083653,2.0,1.0,0.38887101359804876,-1.0417596792253108,0.6275845704861422,2,0,0,1.295760696055661,0,0
-0.41934240343568036,2.0,0.0,0.5795781950006521,-0.695981771888179,-1.2258476714090278,1,1,0,-1.074873257976853,1,0
-1.5161006288009038,0.0,1.0,0.2935174228967471,-0.695981771888179,0.9368018316731261,2,0,0,0.61015691163232,0,0
0.1497302606689167,0.0,0.0,-0.18325053060976135,-0.004425957213915414,1.3447374286005258,1,0,1,1.4511441118844635,0,0
0.01522217642601194,2.0,0.0,-0.5646648934149681,-0.695981771888179,0.7748565516070811,1,1,0,1.6656370885724308,0,0
0.3152786720447995,0.0,0.0,-1.9949687539344934,-1.3875375865624426,0.35914347957882026,1,1,1,-1.5735974511511135,0,0
-0.40899562772468767,0.0,0.0,-0.8507256655188732,1.378685672134612,0.19406025187538245,1,1,0,1.6735558656319751,0,0
0.21181091493487275,0.0,0.0,-0.7553720748175714,0.3413519501232164,-1.2258476714090278,2,1,1,-1.464915848573782,0,0
-2.2610684799923764,1.0,0.0,0.5795781950006521,-0.695981771888179,0.5406464802763283,1,1,0,-0.9919301587756489,1,0
-0.7711327776094312,2.0,1.0,-0.5646648934149681,-0.695981771888179,-1.2258476714090278,2,0,1,1.565389325257379,0,0
1.3189159160110888,0.0,1.0,-0.08789693990845966,-0.695981771888179,1.0983794498626613,2,1,1,0.4627590466260085,0,0
-2.054132965772523,0.0,0.0,-0.6600184841162697,-0.004425957213915414,-1.2258476714090278,2,0,1,-0.43143588762478613,0,0
1.4327304488320083,0.0,0.0,1.3424069206110656,-1.3875375865624426,1.3107907299345614,1,1,1,-1.6528914685412426,1,0
-0.5124633848346144,2.0,0.0,-1.80426157253189,1.378685672134612,0.7366174726548584,2,1,0,-0.23124484239812287,0,0
-0.3262214220367463,2.0,0.0,-0.08789693990845966,0.3413519501232164,-1.2258476714090278,2,1,1,0.3047604989717704,0,0
-0.6055843662335485,0.0,1.0,-1.1367864376227783,-0.695981771888179,-1.2258476714090278,2,1,1,-1.3988510351876051,0,0
0.7601900276174844,1.0,1.0,-0.8507256655188732,0.6871298574603482,0.6223190241518602,1,1,0,-1.4758690062672672,0,0
-0.9884150675402774,2.0,1.0,-0.5646648934149681,-1.3875375865624426,-0.3269722412061958,2,0,0,1.3686515616931476,0,0
0.6670690462185503,0.0,0.0,-0.08789693990845966,-1.7333154938995745,-1.2258476714090278,2,1,1,-1.734682024771572,0,0
1.0188594203923014,0.0,0.0,-1.1367864376227783,1.378685672134612,-1.2258476714090278,2,1,0,0.5676574981963468,0,0
1.474117551675979,0.0,1.0,2.2959428276240823,-0.35020386455104724,0.43664096160471305,2,1,1,-0.3446183451625598,0,0
0.8222706818834405,2.0,1.0,-0.08789693990845966,-0.004425957213915414,0.6792364162741654,1,1,1,1.0994588747406724,0,0
0.21181091493487275,1.0,1.0,-0.27860412131106305,-1.0417596792253108,0.6444401205692402,1,0,0,1.6191180337190259,0,0
-1.764423245864728,0.0,1.0,0.10281024149414371,0.3413519501232164,1.1588356276141423,1,0,1,-0.3610050439258876,0,0
1.2568352617451328,1.0,0.0,0.8656389671045572,0.3413519501232164,0.5168843681860712,1,1,0,1.468925930179374,1,1
-0.5021166091236218,2.0,0.0,-1.6135543911292867,0.6871298574603482,1.0436672276439722,1,1,0,-1.2121983703985417,0,0
-1.2367376846041016,0.0,1.0,-0.7553720748175714,-0.695981771888179,0.31737475044945335,1,1,0,-0.7528656545530663,0,0
1.5775853087859057,2.0,0.0,-0.18325053060976135,-1.3875375865624426,-1.2258476714090278,2,0,0,-1.6108307795946353,0,0
0.1497302606689167,0.0,1.0,-1.0414328469214764,1.03290776479748,0.9746780568814878,1,1,0,-0.17241907003148538,0,0
-0.4917698334126291,2.0,1.0,-0.8507256655188732,0.3413519501232164,0.8504402365678477,2,1,1,-1.4051597646660798,0,0
-1.671302264465794,0.0,0.0,1.1516997392084622,-0.695981771888179,-1.2258476714090278,2,0,1,1.2869258664356813,1,0
0.522214186264653,0.0,0.0,0.2935174228967471,0.3413519501232164,0.15517335718434058,1,1,0,0.9260015054040642,0,0
0.2842383449118215,0.0,1.0,0.10281024149414371,-1.3875375865624426,-1.2258476714090278,2,1,1,1.5172452682822448,0,0
-0.5848908148115631,0.0,1.0,1.0563461485071606,0.6871298574603482,0.07732199659552993,1,1,1,1.4568117089046382,0,0
-0.22275366492681956,2.0,0.0,-0.8507256655188732,-1.0417596792253108,-0.6807075217708655,1,1,0,-1.4001555580251883,0,0
0.20146413922388007,2.0,1.0,0.2935174228967471,-0.695981771888179,0.08178875182583478,1,1,0,1.5326241005610841,0,0
0.7912303547504624,0.0,1.0,-1.9949687539344934,-0.35020386455104724,0.9145834507051618,1,1,1,-0.9242050435961843,0,0
-0.3158746463257536,0.0,1.0,0.1981638321954454,-0.695981771888179,-1.2258476714090278,2,1,1,0.6471980916173603,0,0
2.063883767202561,0.0,0.0,-1.0414328469214764,-1.0417596792253108,-1.2258476714090278,2,1,1,-1.066232663495447,0,0
1.1119804017912354,0.0,0.0,1.0563461485071606,-1.0417596792253108,0.3097698873106673,3,1,1,-0.5589894249551463,1,0
0.3152786720447995,1.0,1.0,-0.08789693990845966,0.3413519501232164,1.6879502711353984,2,1,1,-0.7402937547781282,0,0
-1.3608989931360136,0.0,0.0,-0.08789693990845966,0.6871298574603482,0.782806798941106,1,1,0,1.5325870619894497,0,0
1.0498997475252794,1.0,1.0,-0.8507256655188732,-0.35020386455104724,0.08073641186020232,1,1,1,-1.099061184154536,0,0
2.063883767202561,0.0,1.0,0.0074566507928420294,-0.35020386455104724,0.8219576601145419,2,0,1,0.898112330413004,0,0
-0.7607860018984386,0.0,1.0,0.1981638321954454,0.3413519501232164,-1.2258476714090278,1,1,1,1.17429556956405,0,0
-1.1436167032051676,0.0,1.0,0.1981638321954454,-0.695981771888179,-1.2258476714090278,2,1,0,0.3653152596847273,0,0
1.9086821315376712,0.0,1.0,-0.3739577120123647,0.3413519501232164,0.8115195246771792,1,1,0,-1.2412712146718503,0,0
-1.474713525956933,0.0,0.0,0.38887101359804876,1.378685672134612,-1.2258476714090278,1,1,0,0.06323458169053837,0,0
0.47048030770968957,0.0,0.0,-0.7553720748175714,1.03290776479748,-1.2258476714090278,2,0,0,1.5821185873358277,0,0
-1.2781247874480723,2.0,1.0,-0.18325053060976135,-0.004425957213915414,0.2762567219384948,2,1,1,0.6782317196172206,0,0
1.24648848603414,0.0,0.0,-1.518200800427985,0.6871298574603482,1.2763643399013818,1,1,0,-0.4712353109115786,0,0
1.5465449816529278,2.0,1.0,-0.08789693990845966,1.378685672134612,-1.2258476714090278,1,1,0,-0.37118299996515425,0,0
0.09799638211395333,0.0,1.0,0.1981638321954454,-0.695981771888179,-1.2258476714090278,2,1,1,0.14912198650170724,0,0
0.3049318963338068,1.0,0.0,1.1516997392084622,-0.004425957213915414,1.0682706026765998,1,0,0,-0.9093544891606637,1,1
-0.4814230577016364,2.0,0.0,-0.3739577120123647,0.6871298574603482,1.1347133863885248,1,1,1,-0.7352624212960392,0,0
1.2257949346121548,0.0,0.0,-0.7553720748175714,0.3413519501232164,0.6629833252119041,2,1,0,0.8273408361890688,0,0
-0.005471374995973408,0.0,0.0,-1.1367864376227783,0.3413519501232164,-1.2258476714090278,2,1,0,-1.7230386976376222,0,0
1.8466014772717152,1.0,1.0,-1.0414328469214764,-0.695981771888179,0.8962300070310184,3,1,0,0.08344912119283127,1,0
1.4016901216990303,0.0,1.0,-0.6600184841162697,1.378685672134612,-1.2258476714090278,2,1,0,0.5742225415461355,0,0
-0.4814230577016364,0.0,1.0,-0.27860412131106305,0.3413519501232164,0.6369807835786104,2,1,1,-0.35572435217279164,0,0
0.7084561490625211,0.0,0.0,1.4377605113123673,0.6871298574603482,-1.2258476714090278,2,1,1,0.43387782914115824,0,0
-0.4400359548576657,1.0,1.0,-1.518200800427985,1.03290776479748,1.9429670556885639,2,1,1,0.2788159359365476,0,0
0.17042381209090204,0.0,0.0,0.8656389671045572,-1.0417596792253108,-1.2258476714090278,2,1,1,0.8436821496603932,0,0
-0.3572617491697243,1.0,0.0,-0.27860412131106305,1.7244635794717436,0.02826606162434388,1,1,0,0.6406919969801739,0,0
1.629319187340869,1.0,1.0,0.0074566507928420294,-0.695981771888179,0.7649905839548704,1,0,1,1.2407420715170752,0,0
0.004875400715019266,0.0,1.0,0.5795781950006521,-1.3875375865624426,-1.2258476714090278,1,1,0,-0.5625369550017382,1,0
-0.41934240343568036,0.0,1.0,-0.4693113027136664,-1.7333154938995745,0.42667819021518266,1,0,0,0.4444033913057687,0,0
0.9567787661263453,0.0,1.0,0.10281024149414371,1.03290776479748,-0.13351061325683275,1,1,0,-0.09065911844250706,0,0
0.7601900276174844,1.0,1.0,-0.18325053060976135,0.3413519501232164,0.7853845991249676,1,1,0,0.32135377906421697,0,0
0.9878190932593233,0.0,1.0,0.8656389671045572,-0.004425957213915414,1.4231516612513682,1,1,0,0.9337236128649268,1,0
-0.9884150675402774,0.0,1.0,-1.4228472097266833,-0.004425957213915414,-1.2258476714090278,2,1,0,-1.2620375071684984,0,0
0.11868993353593868,0.0,1.0,-0.9460792562201749,-0.004425957213915414,1.1316222379089091,1,1,0,-1.550437041028786,0,0
0.36701255059976284,1.0,0.0,-0.08789693990845966,-1.0417596792253108,0.27380665781199076,3,0,0,-1.5641910450759038,1,0
1.122327177502228,0.0,0.0,0.0074566507928420294,0.3413519501232164,-1.2258476714090278,2,1,1,0.7026448333548436,0,0
0.5739480648196164,1.0,0.0,1.6284676927149706,-0.695981771888179,1.0115883282407985,1,1,1,-0.23834459752151413,0,0
-0.6883585719214899,0.0,1.0,-1.0414328469214764,1.7244635794717436,-1.2258476714090278,2,1,0,-1.3955702524127878,0,0
0.49117385913167494,0.0,1.0,-0.5646648934149681,-0.004425957213915414,0.9483695577406716,2,0,1,-1.0491695326022608,0,0
-0.6366246933665265,0.0,1.0,-1.0414328469214764,0.6871298574603482,-1.2258476714090278,2,1,0,0.8965024567219421,0,0
-1.536794180222889,1.0,0.0,1.7238212834162723,-0.695981771888179,0.4003478942063606,1,1,0,-0.9828598820852765,1,1
